item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,noise_corrected_drift,similarity_metric
code_generation_131,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943399,0.955658,-0.012259,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943399,0.935875,0.007525,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943399,0.950905,-0.007505,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943399,0.949042,-0.005643,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true,0.943399,0.912381,0.031018,sentence-transformers/all-MiniLM-L6-v2
code_generation_132,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.903296,0.893754,0.009542,sentence-transformers/all-MiniLM-L6-v2
code_generation_132,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.903296,0.901980,0.001316,sentence-transformers/all-MiniLM-L6-v2
code_generation_132,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.903296,0.896278,0.007018,sentence-transformers/all-MiniLM-L6-v2
code_generation_132,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.903296,0.916414,-0.013118,sentence-transformers/all-MiniLM-L6-v2
code_generation_132,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.903296,0.898136,0.005160,sentence-transformers/all-MiniLM-L6-v2
code_generation_133,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955368,0.924208,0.031160,sentence-transformers/all-MiniLM-L6-v2
code_generation_133,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955368,0.927760,0.027608,sentence-transformers/all-MiniLM-L6-v2
code_generation_133,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955368,0.943482,0.011886,sentence-transformers/all-MiniLM-L6-v2
code_generation_133,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955368,0.951883,0.003485,sentence-transformers/all-MiniLM-L6-v2
code_generation_133,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955368,0.953168,0.002200,sentence-transformers/all-MiniLM-L6-v2
code_generation_134,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.956645,0.967594,-0.010949,sentence-transformers/all-MiniLM-L6-v2
code_generation_134,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.956645,0.929415,0.027230,sentence-transformers/all-MiniLM-L6-v2
code_generation_134,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.956645,0.870034,0.086611,sentence-transformers/all-MiniLM-L6-v2
code_generation_134,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.956645,0.946248,0.010397,sentence-transformers/all-MiniLM-L6-v2
code_generation_134,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.956645,0.952201,0.004444,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true,0.945223,0.945733,-0.000510,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,formatting_changes,5,5,1.000000,0.600000,0.400000,0.400000,true,0.945223,0.950488,-0.005265,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.945223,0.718709,0.226514,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,reordering,5,5,1.000000,0.000000,1.000000,1.000000,true,0.945223,0.940256,0.004967,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true,0.945223,0.951039,-0.005816,sentence-transformers/all-MiniLM-L6-v2
code_generation_136,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.945291,0.950195,-0.004904,sentence-transformers/all-MiniLM-L6-v2
code_generation_136,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.945291,0.940608,0.004682,sentence-transformers/all-MiniLM-L6-v2
code_generation_136,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.945291,0.951081,-0.005790,sentence-transformers/all-MiniLM-L6-v2
code_generation_136,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.945291,0.946278,-0.000987,sentence-transformers/all-MiniLM-L6-v2
code_generation_136,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.945291,0.953260,-0.007969,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936256,0.937695,-0.001439,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936256,0.939444,-0.003188,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936256,0.942095,-0.005839,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936256,0.942765,-0.006509,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936256,0.940474,-0.004219,sentence-transformers/all-MiniLM-L6-v2
code_generation_139,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873996,0.892077,-0.018080,sentence-transformers/all-MiniLM-L6-v2
code_generation_139,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873996,0.918477,-0.044481,sentence-transformers/all-MiniLM-L6-v2
code_generation_139,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873996,0.913588,-0.039592,sentence-transformers/all-MiniLM-L6-v2
code_generation_139,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873996,0.878786,-0.004790,sentence-transformers/all-MiniLM-L6-v2
code_generation_139,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873996,0.899215,-0.025218,sentence-transformers/all-MiniLM-L6-v2
code_generation_14,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963473,0.944424,0.019049,sentence-transformers/all-MiniLM-L6-v2
code_generation_14,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963473,0.950828,0.012644,sentence-transformers/all-MiniLM-L6-v2
code_generation_14,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963473,0.957113,0.006360,sentence-transformers/all-MiniLM-L6-v2
code_generation_14,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963473,0.954128,0.009344,sentence-transformers/all-MiniLM-L6-v2
code_generation_14,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963473,0.965211,-0.001738,sentence-transformers/all-MiniLM-L6-v2
code_generation_140,code_generation,context_injection,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.928063,0.914948,0.013115,sentence-transformers/all-MiniLM-L6-v2
code_generation_140,code_generation,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.928063,0.927632,0.000430,sentence-transformers/all-MiniLM-L6-v2
code_generation_140,code_generation,paraphrasing,5,5,0.200000,0.200000,0.000000,0.000000,false,0.928063,0.916354,0.011709,sentence-transformers/all-MiniLM-L6-v2
code_generation_140,code_generation,reordering,5,5,0.200000,0.000000,0.200000,1.000000,true,0.928063,0.886979,0.041084,sentence-transformers/all-MiniLM-L6-v2
code_generation_140,code_generation,surface_noise,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.928063,0.933556,-0.005493,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.939530,0.952652,-0.013122,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.939530,0.948457,-0.008926,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.939530,0.951351,-0.011821,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.939530,0.939695,-0.000165,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.939530,0.945263,-0.005733,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979029,0.937756,0.041273,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979029,0.915813,0.063216,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.979029,0.898176,0.080852,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979029,0.931473,0.047556,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.979029,0.914857,0.064172,sentence-transformers/all-MiniLM-L6-v2
code_generation_144,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883965,0.882823,0.001142,sentence-transformers/all-MiniLM-L6-v2
code_generation_144,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883965,0.888362,-0.004397,sentence-transformers/all-MiniLM-L6-v2
code_generation_144,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883965,0.873088,0.010877,sentence-transformers/all-MiniLM-L6-v2
code_generation_144,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883965,0.867899,0.016066,sentence-transformers/all-MiniLM-L6-v2
code_generation_144,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.883965,0.896107,-0.012143,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.956773,0.950604,0.006170,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.956773,0.952248,0.004525,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.956773,0.958175,-0.001402,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.956773,0.952081,0.004693,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.956773,0.939222,0.017551,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.940288,0.927093,0.013194,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.940288,0.934858,0.005430,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.940288,0.929334,0.010954,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.940288,0.925548,0.014740,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.940288,0.942203,-0.001916,sentence-transformers/all-MiniLM-L6-v2
code_generation_147,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880004,0.879851,0.000153,sentence-transformers/all-MiniLM-L6-v2
code_generation_147,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880004,0.857800,0.022204,sentence-transformers/all-MiniLM-L6-v2
code_generation_147,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880004,0.873425,0.006579,sentence-transformers/all-MiniLM-L6-v2
code_generation_147,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880004,0.877933,0.002071,sentence-transformers/all-MiniLM-L6-v2
code_generation_147,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.880004,0.882568,-0.002564,sentence-transformers/all-MiniLM-L6-v2
code_generation_148,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.962884,0.957415,0.005468,sentence-transformers/all-MiniLM-L6-v2
code_generation_148,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.962884,0.959410,0.003473,sentence-transformers/all-MiniLM-L6-v2
code_generation_148,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.962884,0.930377,0.032507,sentence-transformers/all-MiniLM-L6-v2
code_generation_148,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.962884,0.961672,0.001212,sentence-transformers/all-MiniLM-L6-v2
code_generation_148,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.962884,0.947701,0.015182,sentence-transformers/all-MiniLM-L6-v2
code_generation_149,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.949736,0.953058,-0.003322,sentence-transformers/all-MiniLM-L6-v2
code_generation_149,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.949736,0.955693,-0.005957,sentence-transformers/all-MiniLM-L6-v2
code_generation_149,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.949736,0.956284,-0.006549,sentence-transformers/all-MiniLM-L6-v2
code_generation_149,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.949736,0.951005,-0.001270,sentence-transformers/all-MiniLM-L6-v2
code_generation_149,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.949736,0.960728,-0.010992,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956041,0.951211,0.004830,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956041,0.960282,-0.004242,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956041,0.963041,-0.007001,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956041,0.941880,0.014160,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.956041,0.956395,-0.000355,sentence-transformers/all-MiniLM-L6-v2
code_generation_151,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984020,0.975988,0.008032,sentence-transformers/all-MiniLM-L6-v2
code_generation_151,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984020,0.976018,0.008002,sentence-transformers/all-MiniLM-L6-v2
code_generation_151,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984020,0.968799,0.015221,sentence-transformers/all-MiniLM-L6-v2
code_generation_151,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984020,0.936221,0.047799,sentence-transformers/all-MiniLM-L6-v2
code_generation_151,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984020,0.974731,0.009289,sentence-transformers/all-MiniLM-L6-v2
code_generation_152,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938299,0.951775,-0.013476,sentence-transformers/all-MiniLM-L6-v2
code_generation_152,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938299,0.939977,-0.001678,sentence-transformers/all-MiniLM-L6-v2
code_generation_152,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938299,0.920724,0.017575,sentence-transformers/all-MiniLM-L6-v2
code_generation_152,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938299,0.939652,-0.001354,sentence-transformers/all-MiniLM-L6-v2
code_generation_152,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938299,0.936200,0.002098,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.955978,0.932086,0.023892,sentence-transformers/all-MiniLM-L6-v2
